apartment_id,maintenance_type,maintenance_cost,maintenance_duration,issue_reported_date,issue_resolved_date,predictive_indicator,resident_feedback_score,resource_allocated,billing_cycle,issue_resolved,cost_per_hour
99,HVAC,497.36,4.24,2024-04-09,2024-04-30,0.5923013710620957,2,Technician A,Yearly,False,117.30188679245283
55,Electrical,347.83,3.43,2024-04-10,2024-04-22,0.6946537728101754,1,Technician A,Monthly,False,101.40816326530611
40,HVAC,301.0,8.58,2024-04-11,2024-05-09,0.3646706762343366,3,Technician B,Yearly,False,35.08158508158508
52,HVAC,378.79,3.82,2024-04-12,2024-05-04,0.7385058785105187,2,Technician A,Yearly,False,99.15968586387436
16,Electrical,259.34,8.1,2024-04-13,2024-05-03,0.6666170848793723,1,Technician B,Quarterly,False,32.01728395061728
13,General,77.06,9.03,2024-04-14,2024-05-07,0.11956199775205645,4,Technician B,Yearly,False,8.533776301218163
30,HVAC,303.03,4.9,2024-04-15,2024-04-27,0.5726428531155846,5,Technician B,Quarterly,False,61.842857142857135
19,General,480.93,9.19,2024-04-16,2024-05-15,0.256743496309758,1,Technician C,Quarterly,False,52.33188248095757
17,Plumbing,128.89,4.4,2024-04-17,2024-05-04,0.8040956696335928,5,Technician B,Yearly,False,29.293181818181814
63,HVAC,360.5,9.68,2024-04-18,2024-05-10,0.42593770846693946,2,Technician A,Monthly,False,37.24173553719008
19,General,140.42,1.8,2024-04-19,2024-04-23,0.9946841651964872,2,Technician C,Quarterly,True,78.0111111111111
92,General,291.12,7.18,2024-04-20,2024-05-13,0.09250043793896379,1,Technician A,Yearly,False,40.54596100278552
58,Plumbing,93.5,5.44,2024-04-21,2024-04-28,0.7803478627401585,5,Technician C,Quarterly,True,17.1875
55,General,252.67,4.49,2024-04-22,2024-05-07,0.6737017335421565,2,Technician C,Monthly,False,56.273942093541194
90,General,390.27,6.69,2024-04-23,2024-05-18,0.7674988305907054,4,Technician C,Monthly,False,58.336322869955154
90,Plumbing,206.41,7.33,2024-04-24,2024-05-13,0.30752979549045634,3,Technician C,Quarterly,False,28.15961800818554
62,HVAC,349.21,1.04,2024-04-25,2024-05-13,0.4920544893824006,3,Technician A,Monthly,False,335.77884615384613
23,General,407.95,2.5,2024-04-26,2024-05-01,0.7965085197237084,2,Technician B,Yearly,True,163.18
9,General,467.23,7.42,2024-04-27,2024-05-21,0.232541331620855,5,Technician A,Yearly,False,62.96900269541779
12,General,155.59,7.0,2024-04-28,2024-05-14,0.22603319678865208,2,Technician B,Quarterly,False,22.22714285714286
1,Electrical,229.69,9.69,2024-04-29,2024-05-11,0.5510509532949324,5,Technician A,Monthly,False,23.703818369453046
58,Plumbing,118.59,7.85,2024-04-30,2024-05-27,0.5235635795298558,4,Technician C,Yearly,False,15.107006369426752
1,Electrical,496.62,9.56,2024-05-01,2024-05-05,0.28226247041293284,5,Technician C,Yearly,True,51.94769874476987
34,Plumbing,467.15,7.32,2024-05-02,2024-05-06,0.29807565052482277,2,Technician B,Yearly,True,63.81830601092896
96,HVAC,292.98,3.68,2024-05-03,2024-05-20,0.2778451632065655,4,Technician B,Quarterly,False,79.61413043478261
48,HVAC,428.91,1.95,2024-05-04,2024-05-10,0.7715120619984877,1,Technician A,Quarterly,True,219.95384615384617
89,General,284.43,8.04,2024-05-05,2024-05-27,0.6519008655624606,3,Technician B,Yearly,False,35.376865671641795
1,Plumbing,330.61,6.8,2024-05-06,2024-06-05,0.8324171834102527,2,Technician A,Yearly,False,48.61911764705883
16,HVAC,90.11,1.43,2024-05-07,2024-05-18,0.9754730283140218,2,Technician B,Monthly,False,63.01398601398601
61,Plumbing,389.87,4.24,2024-05-08,2024-05-28,0.4741642962719864,2,Technician B,Monthly,False,91.9504716981132
64,HVAC,107.47,9.61,2024-05-09,2024-06-04,0.06669388140544885,4,Technician B,Monthly,False,11.183142559833508
63,Electrical,421.73,5.5,2024-05-10,2024-05-15,0.04809231041203543,1,Technician C,Quarterly,True,76.67818181818183
69,HVAC,401.91,4.89,2024-05-11,2024-06-10,0.29566503927161913,5,Technician C,Yearly,False,82.19018404907976
22,Electrical,368.94,5.12,2024-05-12,2024-06-11,0.9325445893524509,1,Technician A,Quarterly,False,72.05859375
93,HVAC,66.27,2.88,2024-05-13,2024-06-02,0.5232130549708749,4,Technician B,Yearly,False,23.010416666666668
67,General,186.41,4.32,2024-05-14,2024-05-26,0.27178651608012916,2,Technician A,Monthly,False,43.15046296296296
76,Electrical,168.4,4.33,2024-05-15,2024-05-18,0.39916679451101955,3,Technician B,Monthly,True,38.891454965357966
26,HVAC,212.06,1.47,2024-05-16,2024-05-27,0.5985951074046708,2,Technician C,Monthly,False,144.25850340136054
16,General,89.44,7.91,2024-05-17,2024-06-16,0.6529496581378422,5,Technician C,Monthly,False,11.307206068268014
51,Electrical,471.63,4.75,2024-05-18,2024-05-30,0.15391950978290503,3,Technician B,Yearly,False,99.29052631578948
86,General,299.21,8.4,2024-05-19,2024-06-14,0.977031676545176,2,Technician B,Monthly,False,35.62023809523809
57,Plumbing,187.49,8.65,2024-05-20,2024-06-10,0.5447722269827888,3,Technician C,Yearly,False,21.67514450867052
29,Plumbing,228.64,2.91,2024-05-21,2024-06-07,0.1356883177922793,1,Technician C,Yearly,False,78.57044673539518
78,Electrical,251.24,6.92,2024-05-22,2024-06-11,0.8936352533461337,4,Technician A,Quarterly,False,36.30635838150289
92,HVAC,320.27,5.25,2024-05-23,2024-06-16,0.0746384310794288,2,Technician C,Monthly,False,61.00380952380952
69,Electrical,282.06,8.92,2024-05-24,2024-06-18,0.9077354331775127,5,Technician B,Monthly,False,31.621076233183857
47,General,463.73,2.94,2024-05-25,2024-06-06,0.9965656562889824,1,Technician A,Quarterly,False,157.7312925170068
94,HVAC,273.63,7.1,2024-05-26,2024-06-10,0.7004317991565039,2,Technician B,Yearly,False,38.53943661971831
62,Plumbing,496.47,6.47,2024-05-27,2024-05-30,0.7704472210739898,1,Technician A,Monthly,True,76.73415765069552
69,HVAC,433.14,3.66,2024-05-28,2024-06-21,0.3373028364674864,5,Technician B,Yearly,False,118.34426229508196
76,Plumbing,143.83,2.23,2024-05-29,2024-06-27,0.9415768527339338,2,Technician C,Quarterly,False,64.49775784753363
16,HVAC,468.77,6.86,2024-05-30,2024-06-05,0.5297139661083676,5,Technician B,Yearly,True,68.3338192419825
90,HVAC,102.36,7.65,2024-05-31,2024-06-28,0.7323884465975549,3,Technician A,Monthly,False,13.380392156862744
90,HVAC,417.85,3.84,2024-06-01,2024-06-07,0.9241077159112795,5,Technician B,Yearly,True,108.81510416666667
48,General,221.28,6.8,2024-06-02,2024-06-22,0.9751799759755083,3,Technician A,Yearly,False,32.54117647058823
85,General,445.09,4.56,2024-06-03,2024-06-25,0.8332043565966744,2,Technician B,Monthly,False,97.60745614035088
39,Electrical,440.63,7.42,2024-06-04,2024-06-17,0.30301750698203,3,Technician C,Monthly,False,59.38409703504043
100,Electrical,412.67,2.79,2024-06-05,2024-06-24,0.9665475165520824,2,Technician C,Yearly,False,147.91039426523298
33,Plumbing,405.51,9.01,2024-06-06,2024-06-11,0.6281195312435718,2,Technician B,Yearly,True,45.00665926748058
94,General,187.11,3.59,2024-06-07,2024-06-30,0.9306424763519598,4,Technician B,Quarterly,False,52.119777158774376
23,Plumbing,86.41,4.31,2024-06-08,2024-06-26,0.6761050258143518,2,Technician B,Monthly,False,20.048723897911835
10,Electrical,231.34,1.52,2024-06-09,2024-06-20,0.3072389618477205,3,Technician A,Yearly,False,152.19736842105263
69,Plumbing,128.09,2.0,2024-06-10,2024-07-01,0.37002452414281595,4,Technician B,Monthly,False,64.045
100,Electrical,362.73,5.64,2024-06-11,2024-06-18,0.5504717771029405,4,Technician B,Quarterly,True,64.31382978723406
34,General,205.74,3.41,2024-06-12,2024-07-08,0.790014841559882,2,Technician A,Yearly,False,60.334310850439884
52,HVAC,489.02,8.52,2024-06-13,2024-06-28,0.31798255134033493,5,Technician C,Yearly,False,57.39671361502347
95,General,338.44,1.13,2024-06-14,2024-06-26,0.5797311661341921,5,Technician B,Yearly,False,299.50442477876106
10,Plumbing,420.12,4.41,2024-06-15,2024-06-27,0.34562499357640153,4,Technician B,Monthly,False,95.26530612244898
19,Plumbing,109.64,4.04,2024-06-16,2024-07-16,0.8157694046351072,2,Technician C,Quarterly,False,27.138613861386137
58,General,437.91,1.17,2024-06-17,2024-07-06,0.46672809376795044,5,Technician C,Monthly,False,374.2820512820513
96,General,465.24,2.12,2024-06-18,2024-07-16,0.07672282685288523,2,Technician A,Yearly,False,219.45283018867923
1,Electrical,269.18,4.72,2024-06-19,2024-07-13,0.16605252148153637,2,Technician B,Quarterly,False,57.029661016949156
69,Plumbing,322.81,5.44,2024-06-20,2024-07-13,0.06110466761963229,4,Technician B,Yearly,False,59.34007352941176
4,Plumbing,394.16,4.64,2024-06-21,2024-07-10,0.49930294601432523,4,Technician A,Yearly,False,84.94827586206898
16,General,128.68,5.78,2024-06-22,2024-07-17,0.10633729734822717,1,Technician C,Monthly,False,22.262975778546714
24,HVAC,276.15,6.36,2024-06-23,2024-07-17,0.1141399693096321,5,Technician A,Yearly,False,43.41981132075471
80,Plumbing,229.4,1.09,2024-06-24,2024-07-06,0.941048260038377,5,Technician C,Quarterly,False,210.45871559633028
2,HVAC,115.87,5.18,2024-06-25,2024-07-17,0.8726550721760554,5,Technician A,Yearly,False,22.36872586872587
92,General,215.39,9.67,2024-06-26,2024-07-09,0.452086596811366,3,Technician C,Yearly,False,22.27404343329886
32,General,80.68,5.67,2024-06-27,2024-07-03,0.9858053208502058,2,Technician A,Monthly,True,14.229276895943563
91,Electrical,61.62,7.1,2024-06-28,2024-07-22,0.0001865281706631139,4,Technician C,Quarterly,False,8.67887323943662
84,Plumbing,110.82,3.81,2024-06-29,2024-07-09,0.6139794562733938,5,Technician C,Monthly,False,29.086614173228345
24,HVAC,483.4,7.97,2024-06-30,2024-07-28,0.6164281773718701,1,Technician C,Yearly,False,60.652446675031364
12,Electrical,297.29,7.96,2024-07-01,2024-07-27,0.4574430558698882,5,Technician C,Monthly,False,37.347989949748744
50,Plumbing,484.62,5.69,2024-07-02,2024-07-12,0.39694797293429285,2,Technician C,Monthly,False,85.17047451669595
35,Electrical,244.62,9.78,2024-07-03,2024-07-26,0.4553831354806076,2,Technician B,Monthly,False,25.01226993865031
33,General,190.32,2.13,2024-07-04,2024-07-15,0.4149604360796805,4,Technician C,Monthly,False,89.35211267605634
33,Plumbing,277.76,1.15,2024-07-05,2024-07-28,0.7304924774822994,3,Technician B,Yearly,False,241.5304347826087
61,Electrical,247.78,7.93,2024-07-06,2024-07-26,0.13535543497328406,4,Technician C,Yearly,False,31.245901639344265
51,Electrical,97.55,8.26,2024-07-07,2024-07-09,0.19763922059113015,5,Technician B,Quarterly,True,11.809927360774818
43,HVAC,338.37,2.08,2024-07-08,2024-07-16,0.1805182283924236,1,Technician B,Monthly,False,162.6778846153846
12,Electrical,147.22,3.39,2024-07-09,2024-07-14,0.26247058512126453,4,Technician A,Monthly,True,43.42772861356932
67,Plumbing,328.81,1.16,2024-07-10,2024-07-12,0.5252584187815833,3,Technician C,Quarterly,True,283.4568965517242
65,Plumbing,342.59,3.64,2024-07-11,2024-07-27,0.11120874733821873,4,Technician A,Monthly,False,94.11813186813185
33,HVAC,118.41,7.96,2024-07-12,2024-07-21,0.8681692953265041,2,Technician A,Quarterly,False,14.875628140703517
40,Plumbing,77.61,5.66,2024-07-13,2024-07-26,0.2973615313084723,5,Technician C,Yearly,False,13.712014134275618
74,General,401.34,4.13,2024-07-14,2024-08-06,0.16253798746870785,5,Technician A,Quarterly,False,97.17675544794189
43,Plumbing,256.91,4.35,2024-07-15,2024-08-07,0.6756213095982433,5,Technician C,Monthly,False,59.05977011494254
44,Plumbing,76.17,1.01,2024-07-16,2024-08-04,0.03808630059931928,5,Technician A,Quarterly,False,75.41584158415841
29,Electrical,497.69,3.7,2024-07-17,2024-08-02,0.6199685648741642,5,Technician C,Yearly,False,134.5108108108108
13,Electrical,76.0,6.82,2024-07-18,2024-08-05,0.6981984306764998,5,Technician C,Monthly,False,11.143695014662756
12,Plumbing,362.77,9.77,2024-07-19,2024-08-18,0.21491653138671918,1,Technician C,Yearly,False,37.131013306038895
95,HVAC,492.66,8.62,2024-07-20,2024-08-04,0.04196407344363429,3,Technician B,Yearly,False,57.15313225058006
46,Electrical,157.63,1.21,2024-07-21,2024-08-05,0.3636453589194496,5,Technician A,Quarterly,False,130.27272727272728
2,HVAC,114.01,9.09,2024-07-22,2024-08-10,0.09859423024193648,3,Technician B,Yearly,False,12.542354235423543
35,Plumbing,104.62,8.05,2024-07-23,2024-08-13,0.11647784967333707,5,Technician A,Monthly,False,12.996273291925466
87,Plumbing,186.47,8.02,2024-07-24,2024-08-12,0.25426123144486457,4,Technician A,Yearly,False,23.25062344139651
81,General,95.47,5.12,2024-07-25,2024-08-11,0.2954679246267593,5,Technician A,Yearly,False,18.646484375
90,Electrical,361.47,4.58,2024-07-26,2024-07-28,0.5299703410214206,2,Technician B,Quarterly,True,78.9235807860262
8,Plumbing,78.03,3.73,2024-07-27,2024-08-20,0.6783918855030131,1,Technician A,Yearly,False,20.919571045576408
93,General,279.24,1.59,2024-07-28,2024-08-25,0.5927709408701848,4,Technician B,Quarterly,False,175.62264150943395
26,Electrical,498.51,3.05,2024-07-29,2024-08-10,0.1483603372895168,4,Technician C,Quarterly,False,163.44590163934427
74,Plumbing,416.29,3.22,2024-07-30,2024-08-15,0.17208603245262644,2,Technician A,Monthly,False,129.2826086956522
90,Plumbing,326.85,5.36,2024-07-31,2024-08-13,0.8787692497929145,5,Technician A,Monthly,False,60.9794776119403
34,Electrical,187.81,7.73,2024-08-01,2024-08-10,0.5583523150641136,1,Technician C,Monthly,False,24.29624838292367
7,Electrical,330.75,5.26,2024-08-02,2024-08-25,0.869937832897689,4,Technician C,Monthly,False,62.88022813688213
68,Electrical,287.17,1.52,2024-08-03,2024-08-24,0.3715465113198744,1,Technician A,Quarterly,False,188.92763157894737
58,Plumbing,241.74,9.62,2024-08-04,2024-08-11,0.6144000074313238,4,Technician C,Yearly,True,25.128898128898133
75,Plumbing,108.82,9.48,2024-08-05,2024-08-09,0.5236634160546108,5,Technician B,Monthly,True,11.478902953586497
29,General,448.97,8.07,2024-08-06,2024-09-04,0.31912348982046257,4,Technician B,Monthly,False,55.63444857496902
36,HVAC,252.4,9.92,2024-08-07,2024-09-01,0.46991537203359535,4,Technician A,Monthly,False,25.443548387096776
89,Electrical,137.58,5.9,2024-08-08,2024-09-04,0.502490876826932,3,Technician B,Yearly,False,23.318644067796612
21,Plumbing,215.49,9.66,2024-08-09,2024-08-23,0.2007709747566786,5,Technician B,Monthly,False,22.30745341614907
36,Plumbing,236.36,1.68,2024-08-10,2024-08-24,0.3150103723767316,2,Technician A,Yearly,False,140.6904761904762
10,Electrical,422.39,4.29,2024-08-11,2024-08-14,0.7914097505069756,2,Technician C,Quarterly,True,98.45920745920745
73,HVAC,380.13,3.03,2024-08-12,2024-08-18,0.9157882394541271,5,Technician A,Quarterly,True,125.45544554455446
24,Electrical,396.19,2.76,2024-08-13,2024-08-31,0.35979409354529945,2,Technician B,Quarterly,False,143.54710144927537
64,HVAC,54.96,2.27,2024-08-14,2024-08-21,0.3069722822090182,5,Technician A,Yearly,True,24.211453744493394
99,Plumbing,237.27,6.6,2024-08-15,2024-08-18,0.19519716457188252,2,Technician A,Monthly,True,35.95
49,HVAC,266.6,8.03,2024-08-16,2024-08-21,0.6784911686505812,3,Technician B,Monthly,True,33.20049813200499
99,General,58.64,6.2,2024-08-17,2024-09-09,0.3230997016663373,2,Technician B,Monthly,False,9.458064516129031
36,Plumbing,166.92,2.32,2024-08-18,2024-09-14,0.9877495390991885,4,Technician A,Monthly,False,71.94827586206897
82,General,392.13,8.3,2024-08-19,2024-08-31,0.3256848020639532,5,Technician B,Monthly,False,47.24457831325301
96,Electrical,111.7,6.72,2024-08-20,2024-08-29,0.39413604678262815,1,Technician B,Yearly,False,16.62202380952381
24,Electrical,290.89,4.49,2024-08-21,2024-09-03,0.6033341962120348,1,Technician B,Quarterly,False,64.78619153674832
23,Electrical,146.84,7.07,2024-08-22,2024-08-31,0.801684293191305,5,Technician B,Monthly,False,20.769448373408768
62,HVAC,55.45,3.34,2024-08-23,2024-09-04,0.4695186653456337,3,Technician B,Quarterly,False,16.60179640718563
96,Plumbing,158.54,4.11,2024-08-24,2024-09-16,0.42265603378895833,2,Technician B,Yearly,False,38.57420924574209
37,Electrical,489.14,9.26,2024-08-25,2024-09-15,0.9956378335948083,3,Technician C,Yearly,False,52.822894168466526
12,Electrical,410.69,3.61,2024-08-26,2024-09-04,0.010493641139944443,1,Technician A,Monthly,False,113.7645429362881
55,Plumbing,481.81,5.23,2024-08-27,2024-09-26,0.8950652888512458,5,Technician B,Yearly,False,92.12428298279158
13,Electrical,269.53,9.01,2024-08-28,2024-09-06,0.14914082593973743,5,Technician A,Quarterly,False,29.914539400665923
23,General,99.38,7.37,2024-08-29,2024-09-25,0.7859252762089134,3,Technician C,Monthly,False,13.48439620081411
89,Plumbing,296.58,1.56,2024-08-30,2024-09-17,0.617931559846298,3,Technician B,Monthly,False,190.11538461538458
99,Plumbing,254.47,2.33,2024-08-31,2024-09-21,0.34184728549809207,2,Technician A,Quarterly,False,109.21459227467811
30,Plumbing,429.96,1.07,2024-09-01,2024-09-22,0.8738749555210183,4,Technician B,Monthly,False,401.83177570093454
17,General,94.14,6.68,2024-09-02,2024-09-26,0.012907227980991975,4,Technician B,Monthly,False,14.092814371257486
62,Plumbing,269.71,5.03,2024-09-03,2024-09-20,0.22669065207492367,2,Technician B,Quarterly,False,53.62027833001987
84,General,117.52,2.21,2024-09-04,2024-09-19,0.566892796249536,4,Technician B,Monthly,False,53.17647058823529
89,Plumbing,196.1,9.62,2024-09-05,2024-09-17,0.351542260049698,1,Technician B,Monthly,False,20.384615384615387
86,HVAC,381.81,5.77,2024-09-06,2024-09-14,0.6103774953183276,4,Technician B,Quarterly,False,66.17157712305027
13,Electrical,264.21,3.18,2024-09-07,2024-09-24,0.024110193408666825,2,Technician B,Yearly,False,83.08490566037734
59,HVAC,219.15,5.51,2024-09-08,2024-09-22,0.11645893048171252,4,Technician C,Quarterly,False,39.77313974591652
19,Electrical,227.51,7.12,2024-09-09,2024-10-07,0.12709624021843924,5,Technician C,Monthly,False,31.953651685393258
49,General,256.75,1.69,2024-09-10,2024-09-26,0.18928364591600944,3,Technician B,Quarterly,False,151.92307692307693
100,HVAC,403.26,3.47,2024-09-11,2024-10-06,0.4593314408005428,1,Technician B,Monthly,False,116.21325648414985
12,Plumbing,451.44,8.26,2024-09-12,2024-09-29,0.7521286995435712,5,Technician C,Monthly,False,54.653753026634384
61,Electrical,479.9,5.14,2024-09-13,2024-10-11,0.9055388379289011,5,Technician C,Quarterly,False,93.36575875486382
19,Electrical,404.11,5.92,2024-09-14,2024-10-06,0.8353725302842461,2,Technician C,Monthly,False,68.26182432432432
76,HVAC,191.93,4.9,2024-09-15,2024-10-09,0.19688787177568357,3,Technician B,Yearly,False,39.169387755102036
9,General,359.66,1.4,2024-09-16,2024-10-11,0.4411505522306324,3,Technician A,Monthly,False,256.90000000000003
71,HVAC,246.92,2.49,2024-09-17,2024-09-27,0.199411597758535,1,Technician A,Quarterly,False,99.16465863453814
28,General,164.6,5.01,2024-09-18,2024-09-22,0.2644718166671908,2,Technician A,Yearly,True,32.85429141716567
78,General,428.39,2.88,2024-09-19,2024-10-09,0.5035469815118861,1,Technician A,Yearly,False,148.74652777777777
95,Electrical,67.29,1.45,2024-09-20,2024-10-11,0.06810902472352254,4,Technician B,Monthly,False,46.406896551724145
52,HVAC,455.79,8.59,2024-09-21,2024-09-27,0.2181743295932732,5,Technician A,Quarterly,True,53.0605355064028
83,HVAC,257.66,9.83,2024-09-22,2024-10-03,0.9353781613071173,1,Technician C,Monthly,False,26.211597151576807
16,General,336.74,8.14,2024-09-23,2024-10-11,0.466116292658489,5,Technician C,Monthly,False,41.368550368550366
69,HVAC,346.71,8.68,2024-09-24,2024-10-10,0.4453865259778722,2,Technician A,Quarterly,False,39.943548387096776
99,Plumbing,452.8,3.18,2024-09-25,2024-10-19,0.014567154751278899,4,Technician C,Quarterly,False,142.38993710691824
12,Plumbing,336.5,9.65,2024-09-26,2024-10-22,0.24739974705834578,2,Technician B,Monthly,False,34.87046632124352
25,HVAC,326.27,2.77,2024-09-27,2024-10-06,0.8662924359821813,4,Technician A,Yearly,False,117.7870036101083
52,HVAC,79.99,9.56,2024-09-28,2024-10-14,0.16462842825866875,4,Technician A,Monthly,False,8.36715481171548
85,General,283.28,9.95,2024-09-29,2024-10-21,0.41512493953472107,5,Technician B,Yearly,False,28.47035175879397
100,Plumbing,117.58,7.41,2024-09-30,2024-10-15,0.014330905867001253,2,Technician C,Monthly,False,15.86774628879892
53,Plumbing,381.85,9.83,2024-10-01,2024-10-22,0.47833548167055584,2,Technician B,Quarterly,False,38.84537131230926
23,Electrical,280.5,6.13,2024-10-02,2024-10-31,0.021021106726217154,1,Technician B,Yearly,False,45.75856443719413
16,General,356.1,3.34,2024-10-03,2024-10-11,0.8196095530657999,2,Technician C,Quarterly,False,106.61676646706589
57,Electrical,68.75,4.93,2024-10-04,2024-10-26,0.8248537674871036,1,Technician B,Quarterly,False,13.945233265720082
39,Plumbing,88.16,6.34,2024-10-05,2024-10-29,0.7877421883023699,3,Technician C,Quarterly,False,13.905362776025237
53,General,372.35,1.66,2024-10-06,2024-10-19,0.2833640688911182,3,Technician C,Quarterly,False,224.30722891566268
42,HVAC,82.44,6.6,2024-10-07,2024-10-25,0.8372372182218181,3,Technician B,Quarterly,False,12.490909090909092
58,General,82.07,9.83,2024-10-08,2024-10-26,0.5429981326052693,2,Technician C,Monthly,False,8.348931841302136
39,HVAC,55.45,2.71,2024-10-09,2024-10-20,0.37380810886700244,2,Technician B,Yearly,False,20.461254612546128
14,HVAC,480.43,8.13,2024-10-10,2024-11-09,0.625329959704233,1,Technician C,Monthly,False,59.09348093480934
95,General,381.88,9.17,2024-10-11,2024-10-31,0.012341046060374006,4,Technician A,Monthly,False,41.644492911668486
5,HVAC,208.96,9.49,2024-10-12,2024-10-27,0.14296087760075216,1,Technician C,Monthly,False,22.01896733403583
35,Electrical,183.44,9.64,2024-10-13,2024-10-25,0.7422935381702628,3,Technician C,Quarterly,False,19.029045643153527
87,Plumbing,207.37,5.69,2024-10-14,2024-10-17,0.244161608716153,1,Technician B,Monthly,True,36.44463971880492
93,HVAC,398.59,9.8,2024-10-15,2024-11-03,0.5980091173287496,4,Technician C,Yearly,False,40.672448979591834
75,Electrical,347.62,7.82,2024-10-16,2024-10-24,0.38510260282302966,2,Technician A,Monthly,False,44.452685421994886
18,HVAC,133.34,2.46,2024-10-17,2024-10-30,0.8548057787992615,1,Technician A,Quarterly,False,54.203252032520325
76,Plumbing,128.35,5.29,2024-10-18,2024-11-14,0.9524153059966436,3,Technician C,Yearly,False,24.262759924385634
9,Electrical,94.28,7.46,2024-10-19,2024-10-22,0.8835647283701904,3,Technician C,Yearly,True,12.638069705093834
74,Plumbing,347.14,3.23,2024-10-20,2024-11-17,0.27061999469359665,2,Technician A,Yearly,False,107.47368421052632
58,Plumbing,393.97,6.77,2024-10-21,2024-11-11,0.19416286904608226,1,Technician B,Yearly,False,58.193500738552444
17,Electrical,169.27,7.0,2024-10-22,2024-11-10,0.474434893620735,4,Technician A,Monthly,False,24.181428571428572
7,Electrical,59.43,2.46,2024-10-23,2024-10-30,0.007334150836180275,2,Technician A,Quarterly,True,24.158536585365855
46,Electrical,86.98,6.09,2024-10-24,2024-11-18,0.025809392863181735,1,Technician C,Yearly,False,14.282430213464696
13,General,485.54,7.94,2024-10-25,2024-11-05,0.5532906396230001,5,Technician C,Yearly,False,61.151133501259444
40,Electrical,182.95,5.49,2024-10-26,2024-11-16,0.520449404165286,3,Technician A,Quarterly,False,33.32422586520947
42,Electrical,396.15,1.11,2024-10-27,2024-11-12,0.99458198903526,4,Technician B,Monthly,False,356.8918918918918
9,Electrical,331.1,1.08,2024-10-28,2024-11-03,0.2018418353637581,4,Technician A,Yearly,True,306.5740740740741
50,Electrical,221.87,4.21,2024-10-29,2024-11-19,0.2581039291604684,4,Technician A,Monthly,False,52.70071258907364
27,HVAC,142.56,9.34,2024-10-30,2024-11-03,0.11354064232628669,3,Technician B,Monthly,True,15.26338329764454
66,General,104.62,3.06,2024-10-31,2024-11-06,0.9175430096537447,1,Technician A,Monthly,True,34.189542483660134
5,Plumbing,326.76,6.71,2024-11-01,2024-11-27,0.7778112444584507,2,Technician A,Monthly,False,48.69746646795827
29,Electrical,398.59,3.0,2024-11-02,2024-11-11,0.8223391114568475,1,Technician C,Yearly,False,132.86333333333332
37,HVAC,339.76,3.9,2024-11-03,2024-11-12,0.9027637879645087,2,Technician B,Yearly,False,87.11794871794872
38,HVAC,288.64,8.63,2024-11-04,2024-11-13,0.5248999867258383,4,Technician C,Monthly,False,33.44611819235225
83,HVAC,68.88,7.56,2024-11-05,2024-11-18,0.4511931914507237,1,Technician C,Monthly,False,9.11111111111111
8,Plumbing,485.82,1.86,2024-11-06,2024-12-01,0.3303914736656165,4,Technician B,Quarterly,False,261.19354838709677
65,Electrical,409.42,4.86,2024-11-07,2024-12-01,0.5892146143478555,5,Technician B,Quarterly,False,84.24279835390946
86,General,181.77,1.26,2024-11-08,2024-11-17,0.4542783967898225,4,Technician A,Quarterly,False,144.26190476190476
17,General,490.99,5.33,2024-11-09,2024-11-21,0.4515655866055751,4,Technician C,Yearly,False,92.11819887429644
71,HVAC,320.85,6.96,2024-11-10,2024-11-25,0.9369278637311389,2,Technician B,Quarterly,False,46.099137931034484
89,Plumbing,312.09,2.07,2024-11-11,2024-11-20,0.9840315142791302,5,Technician C,Yearly,False,150.768115942029
45,Plumbing,386.63,3.6,2024-11-12,2024-12-12,0.7964843893295808,4,Technician C,Yearly,False,107.39722222222221
4,Plumbing,415.3,4.58,2024-11-13,2024-12-08,0.7567580902469283,4,Technician B,Yearly,False,90.67685589519651
36,General,345.42,9.28,2024-11-14,2024-12-13,0.6805581617791014,5,Technician A,Yearly,False,37.22198275862069
70,HVAC,107.64,9.94,2024-11-15,2024-11-26,0.1660748523335137,5,Technician C,Quarterly,False,10.828973843058352
31,Electrical,202.22,1.4,2024-11-16,2024-11-24,0.059105820875654524,1,Technician B,Monthly,False,144.44285714285715
19,General,467.64,7.85,2024-11-17,2024-12-16,0.6907263151132631,2,Technician A,Monthly,False,59.571974522293
61,HVAC,151.08,4.35,2024-11-18,2024-12-06,0.728786222256576,5,Technician C,Monthly,False,34.73103448275862
54,HVAC,217.48,4.53,2024-11-19,2024-11-24,0.046972991098139794,5,Technician B,Quarterly,True,48.00883002207505
39,Electrical,244.43,7.79,2024-11-20,2024-12-20,0.9280517502288481,3,Technician C,Monthly,False,31.377406931964057
91,Electrical,247.73,9.27,2024-11-21,2024-12-05,0.09114063944467754,5,Technician B,Quarterly,False,26.72384034519957
74,Electrical,325.82,9.56,2024-11-22,2024-11-27,0.2859005337712024,2,Technician B,Quarterly,True,34.08158995815899
90,Plumbing,474.38,6.19,2024-11-23,2024-11-29,0.6723898127987045,4,Technician C,Quarterly,True,76.63651050080774
19,Electrical,158.31,4.21,2024-11-24,2024-12-21,0.16987259440447633,4,Technician C,Monthly,False,37.60332541567696
39,HVAC,104.68,8.09,2024-11-25,2024-12-18,0.05541588844224443,4,Technician B,Monthly,False,12.939431396786157
67,Electrical,138.86,3.26,2024-11-26,2024-12-01,0.3311464891641498,4,Technician A,Monthly,True,42.59509202453989
